SE_ID,chr,start,end,eRNA_count,mean_BRCA,mean_LUAD,mean_SKCM,F_statistic,p_value,p_adj_BH
chr9:134465465-134467386,chr9,134465465,134467386,7,-0.198402738004889,0.184341433058071,0.0172105547564204,16.8471982744159,9.86448359759685e-08,2.09243964667247e-07
chr18:2649966-2652069,chr18,2649966,2652069,8,0.0492904053688109,-0.205358828192652,0.155286035437035,16.847074218156,9.88531389928025e-08,2.09623703213707e-07
chr6:26285862-26322004,chr6,26285862,26322004,11,-0.0808253400664242,-0.0815857610981836,0.163694043070425,16.8432245825749,1.0003609346364e-07,2.12048478021969e-07
chr3:195254803-195255418,chr3,195254803,195255418,5,0.111037346205421,0.139516429339878,-0.252316273104116,16.840771924123,9.89103927936983e-08,2.09724405768611e-07
chr4:8514437-8560352,chr4,8514437,8560352,3,0.194966453468788,-0.0617966657293785,-0.136264493350024,16.8386592635338,9.91188009116517e-08,2.10145556483667e-07
chr4:186274856-186278725,chr4,186274856,186278725,9,-0.0324913438733523,0.215416189909119,-0.182409110418731,16.832601379539,1.00372726836718e-07,2.12741049469278e-07
chr3:141812069-141820477,chr3,141812069,141820477,1,0.0031261270735814,0.289224211271564,-0.292399959409803,16.8265162973694,1.01553592487533e-07,2.1518019986728e-07
chr11:12020426-12023122,chr11,12020426,12023122,4,-0.125014932896373,0.258864289490936,-0.131864992580332,16.8240289794683,1.03275685654225e-07,2.1859188930677e-07
chr9:99272171-99276685,chr9,99272171,99276685,10,-0.167755909611971,0.0119547286743637,0.15846397315367,16.8194512737528,1.02303011999762e-07,2.16618533838006e-07
chr16:72320261-72327455,chr16,72320261,72327455,2,-0.246419607550247,0.035311820358124,0.215019209534192,16.8171376545283,1.02297860314741e-07,2.16618533838006e-07
chr2:127865031-127927487,chr2,127865031,127927487,18,-0.141616034563848,0.00188500797588949,0.141978900152463,16.816197179372,1.01505022936035e-07,2.15098507903031e-07
chr16:68382436-68385193,chr16,68382436,68385193,6,-0.0560608562200867,-0.157424400630684,0.214375111711409,16.8130017042081,1.01906493502392e-07,2.15885358152581e-07
chr4:96143517-96163480,chr4,96143517,96163480,7,0.168471426774455,-0.0443965492419316,-0.126749027163864,16.8118980626846,1.02119022022692e-07,2.16292922680607e-07
chr12:50082509-50100738,chr12,50082509,50100738,17,-0.106672728009473,-0.0388876509199338,0.147253596834319,16.8107904802137,1.02194245224815e-07,2.16430904712883e-07
chr16:2827398-2833854,chr16,2827398,2833854,12,0.191074351484362,-0.22720327470322,0.0330959970048204,16.8099044263421,1.02063326093632e-07,2.16196277198239e-07
chr11:66687394-66701805,chr11,66687394,66701805,3,-0.187536772358101,0.127772518423992,0.0627410280985234,16.8092470278857,1.02593904778868e-07,2.17191650363307e-07
chr19:3616790-3618773,chr19,3616790,3618773,12,0.194530213420535,-0.203661438950924,0.00604344436498408,16.8069263986573,1.01755882204904e-07,2.15587558657859e-07
chr21:47033407-47062415,chr21,47033407,47062415,6,-0.168122667383297,-0.0819600429816991,0.252751324132986,16.8031522890647,1.09631473005169e-07,2.31565218895753e-07
chr16:75118635-75127370,chr16,75118635,75127370,5,-0.0411485242820459,0.176711824554176,-0.134910149093049,16.8013436603856,1.0265414902874e-07,2.17297768449659e-07
chr1:65293974-65296422,chr1,65293974,65296422,6,0.194064224144452,-0.146902873663312,-0.0502417349913702,16.8001920303604,1.03403580760149e-07,2.18841023254407e-07
chr9:123953109-123954349,chr9,123953109,123954349,5,0.231030447477597,-0.00897063237124853,-0.225726965066308,16.8000018956582,1.02455454436565e-07,2.16919932465902e-07
chr6:134775819-134785779,chr6,134775819,134785779,2,-0.143520765654277,-0.104464339647351,0.250263212692967,16.7953049867783,1.03681546241755e-07,2.19407682395721e-07
chr7:66805111-66810091,chr7,66805111,66810091,25,0.115952349480886,-0.186800515553087,0.0690076525883787,16.793216964216,1.03986078960605e-07,2.20030445107084e-07
chr18:8787442-8789572,chr18,8787442,8789572,7,0.276719853219384,-0.125120790044127,-0.155991441797787,16.7792101135266,1.06099212555614e-07,2.243912149736e-07
chr8:103899475-103904004,chr8,103899475,103904004,21,0.195680080065406,-0.101412192802557,-0.0973739202797609,16.7775476137867,1.06317700556661e-07,2.24831159398917e-07
chr6:151089974-151107426,chr6,151089974,151107426,20,-0.126121803386607,0.114098419501623,0.0140253172720742,16.7727118726748,1.05477596080831e-07,2.23164449909172e-07
chr2:191766852-191769630,chr2,191766852,191769630,4,-0.181961332285757,0.290092476225541,-0.105242868824135,16.7713540966885,1.08040114192684e-07,2.28361138915094e-07
chr15:67370479-67390820,chr15,67370479,67390820,6,-0.0718189089969799,0.176889240572002,-0.103930348892531,16.769903460953,1.05762867849426e-07,2.23723935073587e-07
chr22:46641235-46642470,chr22,46641235,46642470,7,-0.114858953334563,-0.135243901188061,0.25192601251206,16.7695031627261,1.05533411240157e-07,2.23260547005994e-07
chr1:155966518-155971199,chr1,155966518,155971199,5,-0.0906493600136629,-0.0737563545245577,0.165844593268597,16.7695030358185,1.0579182152425e-07,2.23763142690202e-07
chr6:2779826-2783540,chr6,2779826,2783540,18,0.0723541784012729,-0.243967126068853,0.170464468645335,16.7676472226764,1.06690094715988e-07,2.25596452123193e-07
chr21:31027283-31029626,chr21,31027283,31029626,15,0.218904759794347,-0.188812429572725,-0.0335670089485158,16.7665240118802,1.11501477344526e-07,2.35306792662709e-07
chr11:47381691-47397084,chr11,47381691,47397084,25,-0.0893124335019137,0.149542035775917,-0.058811944599369,16.7606346669162,1.07110349607046e-07,2.26462785834863e-07
chr5:133862548-133871448,chr5,133862548,133871448,10,0.112027252709743,-0.146079208384633,0.0322737453144181,16.7517449506746,1.0773030532526e-07,2.27751133720899e-07
chr1:15736875-15752267,chr1,15736875,15752267,8,-0.12113557376692,0.146983081991151,-0.0239247213390424,16.7460645236329,1.09591850511933e-07,2.31527068015424e-07
chr12:69035033-69036199,chr12,69035033,69036199,4,0.118761652232419,0.123931030572451,-0.244577788395861,16.7448700028146,1.07959987786581e-07,2.28214237961851e-07
chr7:107570522-107571701,chr7,107570522,107571701,8,-0.0227739012770262,-0.202893265283377,0.226028657056863,16.7425084877896,1.098211527246e-07,2.31927385467345e-07
chr10:82264634-82266855,chr10,82264634,82266855,8,-0.185536576240834,-0.0639296568333245,0.252411258093854,16.7423420965035,1.09824533696647e-07,2.31927385467345e-07
chr19:3502894-3506171,chr19,3502894,3506171,6,0.161372662262503,-0.0218248225858481,-0.142109310506221,16.7406843765181,1.1013703944236e-07,2.32541604021193e-07
chr22:18218457-18220683,chr22,18218457,18220683,8,-0.0197373103307313,0.166086050197847,-0.146035449226945,16.7401362344339,1.0842030602337e-07,2.29142187803967e-07
chr16:68255674-68258516,chr16,68255674,68258516,14,-0.120587495856787,0.175648273225412,-0.053146690132803,16.7382232148849,1.09504721544826e-07,2.31365755496137e-07
chr1:156777237-156778895,chr1,156777237,156778895,6,-0.24054239123419,0.187617349584726,0.0567431748436586,16.7363295791713,1.09626738820405e-07,2.31565218895753e-07
chrX:106960465-106964989,chrX,106960465,106964989,5,0.18329975956545,-0.153506980484379,-0.0327022990741736,16.7319658672697,1.12825467219708e-07,2.37937211260572e-07
chr9:94186244-94188420,chr9,94186244,94188420,10,0.00904762840526944,0.175178307584419,-0.184369549138978,16.7305056444336,1.09428930534679e-07,2.31251120839644e-07
chr6:53160605-53201641,chr6,53160605,53201641,26,0.0807019812825226,0.0609018133677394,-0.142884778480143,16.7295977996774,1.12225073673981e-07,2.3674078256518e-07
chr1:247477254-247485900,chr1,247477254,247485900,32,0.203984247473842,-0.102136474876018,-0.105085617795823,16.7277214266045,1.09497359719267e-07,2.31365755496137e-07
chr3:124551967-124560130,chr3,124551967,124560130,4,0.172086168919084,-0.0164932774081088,-0.158324418001755,16.7243324514027,1.10111786119621e-07,2.32511142512152e-07
chr15:90023739-90026198,chr15,90023739,90026198,3,0.189319703311894,-0.146791577769454,-0.0455332001981839,16.7212750291637,1.10186842902777e-07,2.32623889218809e-07
chr12:12039060-12043775,chr12,12039060,12043775,5,0.159578288530647,0.0221714663078503,-0.184282743545332,16.7210162707163,1.10839199830377e-07,2.33932211767654e-07
chr3:156891929-156892912,chr3,156891929,156892912,3,-0.144692954319003,0.305861286295343,-0.15887161841572,16.7165085031811,1.10566157689403e-07,2.33401746480765e-07
chr3:195246536-195249785,chr3,195246536,195249785,18,0.130436871669246,0.0694144540713718,-0.201921752275051,16.7149501267018,1.10839232059769e-07,2.33932211767654e-07
chr19:5828435-5830521,chr19,5828435,5830521,7,-0.103089936902184,0.233558908828707,-0.128832623721725,16.713130644431,1.12640927057247e-07,2.3759469558127e-07
chr10:89693344-89705159,chr10,89693344,89705159,33,0.188609568283696,-0.110120334301727,-0.0814830366531379,16.7130469726737,1.16306428660349e-07,2.45109721159681e-07
chr1:15537158-15541291,chr1,15537158,15541291,12,-0.169910703835249,0.118600183997863,0.0540075151363599,16.7118292212361,1.12123517007366e-07,2.36549781411316e-07
chr5:150004515-150020120,chr5,150004515,150020120,13,0.0432171088584485,0.100883483185757,-0.144786577899102,16.7086917098609,1.1189015782822e-07,2.36103843552435e-07
chr3:14201430-14205766,chr3,14201430,14205766,20,0.163549613647921,-0.165782215416699,-0.000363423844681195,16.7027127333215,1.12098201973827e-07,2.36519607406609e-07
chr5:146775384-146777129,chr5,146775384,146777129,4,-0.232689949640809,0.16772419388377,0.0686592470211773,16.6976114367188,1.14236576669551e-07,2.40865791982323e-07
chr1:11856556-11860169,chr1,11856556,11860169,15,-0.0669461533181904,0.21925211054763,-0.151243319875182,16.6961309899481,1.1274711191027e-07,2.3779531793154e-07
chr12:111902619-111907522,chr12,111902619,111907522,24,0.0719898203570871,0.088294387918358,-0.161426903836668,16.692275157949,1.13251845952367e-07,2.38812949977319e-07
chr21:35350092-35354298,chr21,35350092,35354298,19,-0.160139812575614,0.222360861563322,-0.0596791472007929,16.6772492257453,1.14630594452624e-07,2.41672845495141e-07
chr17:48517323-48527440,chr17,48517323,48527440,4,0.0403169774203374,0.126755522111032,-0.167712451553914,16.6769747409979,1.1641444620563e-07,2.45313290929975e-07
chr1:111439455-111440192,chr1,111439455,111440192,6,-0.111918738277433,0.286810235605389,-0.173115009418789,16.6755950976502,1.16185499813842e-07,2.44878898871627e-07
chr7:97991844-98015013,chr7,97991844,98015013,9,0.0242175066845376,0.10024738085071,-0.124849292403256,16.6727079146748,1.16172575273154e-07,2.44875689384781e-07
chr4:16900532-16921116,chr4,16900532,16921116,5,-0.0909583284487597,-0.105515134137361,0.197917245577371,16.6713185402819,1.16895453832569e-07,2.46282601318402e-07
chr8:131259388-131352988,chr8,131259388,131352988,9,0.147108009007496,-0.0880517166721736,-0.061391340097347,16.6701090860237,1.15736396316744e-07,2.43980230044632e-07
chr20:689090-709809,chr20,689090,709809,2,-0.293799418870906,0.131679405666943,0.166783496043183,16.6698613706021,1.17212734932307e-07,2.46898578672141e-07
chr6:135240105-135247781,chr6,135240105,135247781,8,0.180982220492849,-0.0563184304538163,-0.12753652369765,16.6645048804809,1.17890798548516e-07,2.48278160465433e-07
chr2:231050959-231065084,chr2,231050959,231065084,35,0.177787638047459,-0.0536147317389625,-0.126994932309251,16.6581725443908,1.17787063829378e-07,2.48084021757727e-07
chr2:134988983-135010566,chr2,134988983,135010566,5,-0.149165289910301,0.0764294549334434,0.0751035379913063,16.6580449519772,1.16897371040639e-07,2.46282601318402e-07
chr2:178088786-178092223,chr2,178088786,178092223,7,0.093903647851597,0.0944214038255438,-0.189815585770022,16.6543494120465,1.17044968495255e-07,2.4656937600516e-07
chr2:178082673-178083665,chr2,178082673,178083665,6,0.0451834622578831,0.19977135666667,-0.245672016738169,16.6498419919113,1.19073378752334e-07,2.50744088191379e-07
chr3:47031183-47032609,chr3,47031183,47032609,7,0.191668053931092,0.0432943934189155,-0.238004797412407,16.6421759776701,1.19162726522895e-07,2.50907635052178e-07
chrX:48815748-48816340,chrX,48815748,48816340,4,-0.245941910021745,-0.0187386796908269,0.268584429554187,16.6351488492511,1.20536054578801e-07,2.53749543637415e-07
chr11:114149754-114166447,chr11,114149754,114166447,6,-0.12806818143572,0.22502167882233,-0.0949206691098519,16.6332808531588,1.21189802666986e-07,2.55075793010473e-07
chr16:68805108-68835473,chr16,68805108,68835473,12,-0.0862701173645784,-0.0366731667429,0.124312651049774,16.6289245777592,1.20741953505856e-07,2.54158084430585e-07
chr4:88420837-88425874,chr4,88420837,88425874,8,0.171696425621081,0.0117776157249171,-0.18619938143522,16.6268975006838,1.20238729429118e-07,2.53148435638581e-07
chr8:130253596-130263113,chr8,130253596,130263113,1,-0.222372202035591,-0.206585946200681,0.4324878657289,16.625932403527,1.31837461201567e-07,2.76511050217388e-07
chr19:5799267-5822836,chr19,5799267,5822836,50,-0.0225404341245548,0.154975201058121,-0.132076982264922,16.6253194873302,1.24171717847755e-07,2.60993930731673e-07
chr7:93923849-93944961,chr7,93923849,93944961,9,0.136113855719964,-0.177984977221135,0.0397105841087909,16.6237530810419,1.23631299206794e-07,2.59959801553193e-07
chr2:121468193-121493099,chr2,121468193,121493099,3,-0.0102086943674652,0.183191294841313,-0.172820557706109,16.6224029000312,1.21461803218543e-07,2.55598192016917e-07
chr21:47532963-47533431,chr21,47532963,47533431,4,0.283398844825604,-0.0622898033228417,-0.225607435865072,16.6202787376149,1.22366402716793e-07,2.57400904128165e-07
chr2:101670898-101675783,chr2,101670898,101675783,8,0.0663775952807161,0.0818534830869113,-0.149284690991131,16.6181770102678,1.22044299441529e-07,2.56798806613669e-07
chr15:76636806-76640426,chr15,76636806,76640426,5,-0.20953024798373,0.108320429222189,0.104535695713663,16.6169356907126,1.27196214486249e-07,2.67063554455095e-07
chr17:41466667-41473261,chr17,41466667,41473261,5,-0.162036966089836,0.0155712688236375,0.149037712600957,16.6159452094906,1.21431312651481e-07,2.5555906926172e-07
chr8:143575390-143592193,chr8,143575390,143592193,3,-0.187159242210047,0.0380298825762519,0.152100141256178,16.6157016458934,1.33539144860713e-07,2.79806850163272e-07
chr6:26369240-26370450,chr6,26369240,26370450,8,-0.223621205932101,-0.0214352444263478,0.248605993309751,16.6147412055616,1.22560186704639e-07,2.57783285658167e-07
chrX:130939165-130959150,chrX,130939165,130959150,12,0.137039274930469,-0.154249470797648,0.0150349692809817,16.6106947098921,1.2336812528915e-07,2.59431824814948e-07
chr1:153782886-153784107,chr1,153782886,153784107,5,0.204545691130607,-0.0528984064471965,-0.154894041685484,16.6076166565501,1.22319932838604e-07,2.57328357094202e-07
chr6:41652916-41653728,chr6,41652916,41653728,4,-0.110966868710825,0.251071521937309,-0.138343274358062,16.6068084831854,1.2313221630068e-07,2.58961085927312e-07
chr15:85525679-85605628,chr15,85525679,85605628,29,0.00540549507690847,0.075093743084362,-0.080585039670428,16.6068058294739,1.22258254072007e-07,2.57223797286883e-07
chr12:122445940-122457228,chr12,122445940,122457228,15,-0.0204301661350392,0.126555286437015,-0.105800831950626,16.5977296386255,1.23685788163453e-07,2.60048915554232e-07
chr6:27796456-27798852,chr6,27796456,27798852,8,0.272997692273457,-0.0605002388826901,-0.216830750093522,16.5961164811027,1.23857886103995e-07,2.60359774870853e-07
chr5:179147661-179149705,chr5,179147661,179149705,6,0.139420530105219,0.0747353260028065,-0.21636888039541,16.5937413433291,1.23835472073379e-07,2.60338139557552e-07
chr15:31235411-31238313,chr15,31235411,31238313,18,-0.0458869992613714,-0.149741123463869,0.196356487792882,16.5925278070196,1.25095185445121e-07,2.62883492935897e-07
chr10:126094598-126095772,chr10,126094598,126095772,9,0.194908317420256,0.0562137041247338,-0.254215804361188,16.5923048472417,1.24290742718761e-07,2.61218542065841e-07
chr11:123455140-123464690,chr11,123455140,123464690,11,-0.150269228697794,0.210594984855489,-0.0579405303053494,16.5918820076109,1.36389760683014e-07,2.85473432432422e-07
chr22:37866167-37868381,chr22,37866167,37868381,6,-0.0971377401915943,0.242998861429642,-0.144319252346115,16.5918731175634,1.25333452369526e-07,2.63358434256952e-07
chr10:126312273-126355659,chr10,126312273,126355659,26,0.17227639788199,-0.0608580825579199,-0.114152861322197,16.5792440782363,1.25804125702472e-07,2.64321581658382e-07
chr9:137990451-137997386,chr9,137990451,137997386,9,0.265081501288107,-0.129427830142457,-0.13986131402324,16.5781621920019,1.26814130940515e-07,2.66339437728284e-07
chr8:126648561-126715601,chr8,126648561,126715601,10,-0.11981762444224,0.0750952447720917,0.0466242467247869,16.5774790135346,1.26271522613359e-07,2.65251710794904e-07
chr6:37151544-37179856,chr6,37151544,37179856,6,-0.109346729750525,-0.0330195989410239,0.144101991068541,16.5768190837781,1.26988380227508e-07,2.66679323569589e-07
chr1:229394967-229405013,chr1,229394967,229405013,36,0.205895545792261,0.0235452419910762,-0.232708971049882,16.5750564517398,1.27107678497539e-07,2.66903755484127e-07
chr13:113884692-113887391,chr13,113884692,113887391,12,0.220215303386776,-0.154754399433868,-0.0689563849590471,16.5749202594835,1.26035723282993e-07,2.64782278093402e-07
chr11:62491998-62493991,chr11,62491998,62493991,10,0.173008871114445,0.043621243309244,-0.219376286981062,16.5692081805971,1.26761382559614e-07,2.66254690780717e-07
